_step,cos_V_v,cos_u_v,dit_learning_rate,dudt_norm,loss,raw_mse_V,raw_mse_vc,test_loss,val_loss/bc_z:0.1.0,val_loss/cmu_play_fusion,val_loss/dobbe,val_loss/droid,val_loss/fractal20220817_data,val_loss/libero_10_no_noops,val_loss/libero_goal_no_noops,val_loss/overall,val_loss/stanford_hydra_dataset_converted_externally_to_rlds,vlm_learning_rate,_wandb_step,raw_mse
215600,0.8629347681999207,0.8616020083427429,0.0001,25.243263244628906,2.0,42.5,42.0,0.10122998803853989,,,,,,,,,,8.993500000000001e-06,2177,2.0
215700,0.8837791681289673,0.8828044533729553,0.0001,21.184194564819336,2.0,36.75,36.5,0.10122998803853989,,,,,,,,,,8.997625e-06,2178,2.0
215800,0.8671097159385681,0.870319664478302,0.0001,23.622407913208008,2.0,42.0,41.0,0.10122998803853989,,,,,,,,,,9.00175e-06,2179,2.0
215900,0.8720149993896484,0.8725385069847107,0.0001,36.03969955444336,2.0,39.25,38.5,0.10122998803853989,,,,,,,,,,9.005875000000001e-06,2180,2.0
216000,0.8693891763687134,0.8680238723754883,0.0001,13.810269355773926,1.9921875,40.75,40.25,0.10122998803853989,,,,,,,,,,9.01e-06,2181,1.9921875
216100,0.8680710792541504,0.8695864677429199,0.0001,16.3778018951416,2.0,41.25,40.0,0.10122998803853989,,,,,,,,,,9.014125e-06,2182,2.0
216200,0.8700174689292908,0.8689936995506287,0.0001,17.91047477722168,2.0,39.75,39.25,0.10122998803853989,,,,,,,,,,9.018250000000001e-06,2183,2.0
216300,0.8703145980834961,0.8695856332778931,0.0001,20.563621520996094,2.0,41.5,41.0,0.10122998803853989,,,,,,,,,,9.022375e-06,2184,2.0
216400,0.8897345066070557,0.8902192115783691,0.0001,20.729780197143555,1.984375,33.75,33.75,0.10122998803853989,,,,,,,,,,9.0265e-06,2185,1.984375
216500,0.8847006559371948,0.8829559683799744,0.0001,14.00634765625,1.9921875,36.75,36.5,0.10122998803853989,,,,,,,,,,9.030625000000001e-06,2186,1.9921875
216600,0.8829700946807861,0.8850903511047363,0.0001,15.505505561828613,2.0,37.75,35.5,0.10122998803853989,,,,,,,,,,9.03475e-06,2187,2.0
216700,0.8705517053604126,0.86996990442276,0.0001,23.406095504760742,2.0,39.75,38.5,0.10122998803853989,,,,,,,,,,9.038875e-06,2188,2.0
216800,0.8877897262573242,0.8856366872787476,0.0001,14.624467849731445,2.0,34.25,33.5,0.10122998803853989,,,,,,,,,,9.043000000000001e-06,2189,2.0
216900,0.8839271068572998,0.8823168277740479,0.0001,18.259695053100586,2.0,36.5,36.0,0.10122998803853989,,,,,,,,,,9.047125e-06,2190,2.0
217000,0.8868582248687744,0.8867932558059692,0.0001,40.390907287597656,1.984375,35.25,34.75,0.10122998803853989,,,,,,,,,,9.05125e-06,2191,1.984375
217100,0.8867121934890747,0.8875648379325867,0.0001,9.93388557434082,2.0,35.5,34.75,0.10122998803853989,,,,,,,,,,9.055375000000001e-06,2192,2.0
217200,0.8891638517379761,0.8883602619171143,0.0001,11.903857231140137,1.9921875,35.25,34.75,0.10122998803853989,,,,,,,,,,9.0595e-06,2193,1.9921875
217300,0.872012734413147,0.8721804618835449,0.0001,31.1492862701416,2.0,40.25,39.25,0.10122998803853989,,,,,,,,,,9.063625e-06,2194,2.0
217400,0.8757774829864502,0.8748980164527893,0.0001,27.726531982421875,2.0,39.0,37.75,0.10122998803853989,,,,,,,,,,9.067750000000001e-06,2195,2.0
217500,0.8869481086730957,0.8875380754470825,0.0001,17.758649826049805,1.984375,35.75,34.75,0.10122998803853989,,,,,,,,,,9.071875e-06,2196,1.984375
217600,0.8506758213043213,0.8512099981307983,0.0001,21.595617294311523,1.9921875,47.0,45.5,0.10122998803853989,,,,,,,,,,9.076000000000001e-06,2197,1.9921875
217700,0.8823823928833008,0.882238507270813,0.0001,14.339250564575195,1.984375,36.5,35.75,0.10122998803853989,,,,,,,,,,9.080125000000001e-06,2198,1.984375
217800,0.8705875873565674,0.8702516555786133,0.0001,22.649494171142578,2.0,39.5,39.25,0.10122998803853989,,,,,,,,,,9.08425e-06,2199,2.0
217900,0.9005284309387207,0.9003533124923706,0.0001,9.147625923156738,1.9921875,30.875,30.0,0.10122998803853989,,,,,,,,,,9.088375000000001e-06,2200,1.9921875
218000,0.8733389377593994,0.8717455863952637,0.0001,16.039945602416992,1.9921875,38.5,38.0,0.10122998803853989,,,,,,,,,,9.092500000000001e-06,2201,1.9921875
218100,0.8983851671218872,0.8967870473861694,0.0001,12.095063209533691,1.9921875,30.875,30.875,0.10122998803853989,,,,,,,,,,9.096625e-06,2202,1.9921875
218200,0.8721061944961548,0.8717418909072876,0.0001,18.666616439819336,2.0,39.5,39.0,0.10122998803853989,,,,,,,,,,9.100750000000001e-06,2203,2.0
218300,0.8912522792816162,0.8900668621063232,0.0001,13.844675064086914,2.0,35.25,35.25,0.10122998803853989,,,,,,,,,,9.104875000000001e-06,2204,2.0
218400,0.8908975124359131,0.8883575201034546,0.0001,22.603179931640625,1.984375,33.75,33.75,0.10122998803853989,,,,,,,,,,9.109e-06,2205,1.984375
218500,0.8933802843093872,0.8923725485801697,0.0001,15.59815502166748,1.9921875,32.75,32.0,0.10122998803853989,,,,,,,,,,9.113125000000001e-06,2206,1.9921875
218600,0.8606890439987183,0.8603276014328003,0.0001,38.559139251708984,1.9921875,44.25,43.75,0.10122998803853989,,,,,,,,,,9.117250000000002e-06,2207,1.9921875
218700,0.8883281946182251,0.886716365814209,0.0001,25.7646484375,1.9921875,35.25,34.75,0.10122998803853989,,,,,,,,,,9.121375e-06,2208,1.9921875
218800,0.8950377702713013,0.8913931846618652,0.0001,21.770597457885742,1.9921875,32.5,32.5,0.10122998803853989,,,,,,,,,,9.125500000000001e-06,2209,1.9921875
218900,0.8639724254608154,0.8635741472244263,0.0001,21.82513999938965,1.9921875,42.0,41.5,0.10122998803853989,,,,,,,,,,9.129625000000002e-06,2210,1.9921875
219000,0.8854482173919678,0.8850395083427429,0.0001,16.389184951782227,1.9921875,35.75,34.5,0.10122998803853989,,,,,,,,,,9.13375e-06,2211,1.9921875
219100,0.880210280418396,0.8783321380615234,0.0001,36.645355224609375,2.0,37.5,37.25,0.10122998803853989,,,,,,,,,,9.137875000000001e-06,2212,2.0
219200,0.8974786400794983,0.8984161615371704,0.0001,14.161303520202637,2.0,33.5,32.5,0.10122998803853989,,,,,,,,,,9.142000000000002e-06,2213,2.0
219300,0.8949059844017029,0.8950967788696289,0.0001,14.153665542602539,1.9921875,32.5,31.625,0.10122998803853989,,,,,,,,,,9.146125e-06,2214,1.9921875
219400,0.8435885310173035,0.8992249965667725,0.0001,21.50263023376465,2.0,49.5,31.5,0.10122998803853989,,,,,,,,,,9.150250000000001e-06,2215,2.0
219500,0.8668050765991211,0.8652281761169434,0.0001,20.581907272338867,2.0,40.5,40.25,0.10122998803853989,,,,,,,,,,9.154375000000002e-06,2216,2.0
219600,0.8748746514320374,0.8753120303153992,0.0001,39.08363723754883,1.9921875,38.75,38.0,0.10122998803853989,,,,,,,,,,9.1585e-06,2217,1.9921875
219700,0.8615220785140991,0.8592627048492432,0.0001,19.36221694946289,1.984375,42.5,41.75,0.10122998803853989,,,,,,,,,,9.162625000000001e-06,2218,1.984375
219800,0.8563191294670105,0.8568663001060486,0.0001,24.772085189819336,2.0,43.25,43.0,0.10122998803853989,,,,,,,,,,9.166750000000002e-06,2219,2.0
219900,0.8882395625114441,0.8893482685089111,0.0001,25.665271759033203,1.984375,34.75,34.5,0.10122998803853989,,,,,,,,,,9.170875e-06,2220,1.984375
219950,,,,,,,,,0.11958840489387512,0.08325187116861343,0.06020040810108185,0.14517031610012054,0.08141323179006577,0.08163196593523026,0.06491104513406754,0.10902372002601624,0.11503440141677856,,2221,
220000,0.8910583853721619,0.8916792273521423,0.0001,22.06524658203125,1.984375,34.0,33.75,0.10902372002601624,,,,,,,,,,9.175000000000001e-06,2222,1.984375
220100,0.8821385502815247,0.8818994164466858,0.0001,14.696322441101074,1.9921875,36.75,36.75,0.10902372002601624,,,,,,,,,,9.179125000000002e-06,2223,1.9921875
220200,0.8800646066665649,0.8793889284133911,0.0001,16.416584014892578,2.0,37.0,36.5,0.10902372002601624,,,,,,,,,,9.18325e-06,2224,2.0
220300,0.911270260810852,0.9096091985702515,0.0001,10.207903861999512,1.9765625,28.875,28.5,0.10902372002601624,,,,,,,,,,9.187375000000001e-06,2225,1.9765625
220400,0.8727720379829407,0.8728380799293518,0.0001,44.86069869995117,2.0,39.0,38.0,0.10902372002601624,,,,,,,,,,9.191500000000002e-06,2226,2.0
220500,0.9036394357681274,0.9022924304008484,0.0001,22.648344039916992,2.0,30.875,30.25,0.10902372002601624,,,,,,,,,,9.195625e-06,2227,2.0
220600,0.8658339977264404,0.870114266872406,0.0001,12.423359870910645,2.0,41.5,40.0,0.10902372002601624,,,,,,,,,,9.199750000000001e-06,2228,2.0
220700,0.8806965947151184,0.8853989839553833,0.0001,20.06198501586914,1.9921875,37.25,35.25,0.10902372002601624,,,,,,,,,,9.203875000000002e-06,2229,1.9921875
220800,0.866072416305542,0.8643984198570251,0.0001,22.590808868408203,2.0,41.25,41.0,0.10902372002601624,,,,,,,,,,9.208e-06,2230,2.0
220900,0.8797966241836548,0.8788306713104248,0.0001,22.499418258666992,1.9921875,36.25,36.0,0.10902372002601624,,,,,,,,,,9.212125000000001e-06,2231,1.9921875
221000,0.8875669836997986,0.8870989084243774,0.0001,18.438352584838867,2.0,36.25,35.5,0.10902372002601624,,,,,,,,,,9.21625e-06,2232,2.0
221100,0.9075855016708374,0.9057800769805908,0.0001,16.316434860229492,1.9921875,30.75,29.875,0.10902372002601624,,,,,,,,,,9.220375e-06,2233,1.9921875
221200,0.8843238949775696,0.8841517567634583,0.0001,15.7885160446167,2.0,36.25,35.25,0.10902372002601624,,,,,,,,,,9.224500000000001e-06,2234,2.0
221300,0.8739480972290039,0.8745021820068359,0.0001,26.49167823791504,1.984375,38.0,37.0,0.10902372002601624,,,,,,,,,,9.228625000000002e-06,2235,1.984375
221400,0.8826923370361328,0.8821201920509338,0.0001,17.66149139404297,1.9921875,36.75,36.5,0.10902372002601624,,,,,,,,,,9.23275e-06,2236,1.9921875
221500,0.8743507862091064,0.8774490356445312,0.0001,29.413803100585938,2.0,39.5,38.0,0.10902372002601624,,,,,,,,,,9.236875000000001e-06,2237,2.0
221600,0.8810294270515442,0.8820445537567139,0.0001,19.17356300354004,1.9921875,37.25,36.5,0.10902372002601624,,,,,,,,,,9.241000000000002e-06,2238,1.9921875
221700,0.8697869777679443,0.8709182739257812,0.0001,19.51240348815918,1.9921875,40.25,38.75,0.10902372002601624,,,,,,,,,,9.245125e-06,2239,1.9921875
221800,0.9036590456962585,0.9030510187149048,0.0001,18.200565338134766,1.9921875,30.125,30.0,0.10902372002601624,,,,,,,,,,9.249250000000001e-06,2240,1.9921875
221900,0.8729324340820312,0.8744887113571167,0.0001,29.131275177001953,1.9921875,39.0,37.5,0.10902372002601624,,,,,,,,,,9.253375000000002e-06,2241,1.9921875
222000,0.8780750036239624,0.8818376064300537,0.0001,14.229491233825684,1.9921875,39.0,38.0,0.10902372002601624,,,,,,,,,,9.2575e-06,2242,1.9921875
222100,0.8822749853134155,0.8833391666412354,0.0001,30.007965087890625,1.9921875,37.75,36.5,0.10902372002601624,,,,,,,,,,9.261625000000001e-06,2243,1.9921875
222200,0.9127659797668457,0.911077082157135,0.0001,8.64942455291748,1.9921875,27.75,27.5,0.10902372002601624,,,,,,,,,,9.26575e-06,2244,1.9921875
222300,0.8697167038917542,0.8809811472892761,0.0001,17.324085235595703,2.0,40.0,34.75,0.10902372002601624,,,,,,,,,,9.269875e-06,2245,2.0
222400,0.8786889314651489,0.8784485459327698,0.0001,37.757076263427734,1.9921875,36.5,36.25,0.10902372002601624,,,,,,,,,,9.274000000000001e-06,2246,1.9921875
222500,0.9052212238311768,0.9085689783096313,0.0001,8.17752742767334,1.9921875,29.875,27.5,0.10902372002601624,,,,,,,,,,9.278125000000002e-06,2247,1.9921875
222600,0.8802415132522583,0.8784979581832886,0.0001,15.507942199707031,2.0,37.5,37.0,0.10902372002601624,,,,,,,,,,9.28225e-06,2248,2.0
222700,0.8920223712921143,0.892371416091919,0.0001,27.274442672729492,2.0,33.25,33.0,0.10902372002601624,,,,,,,,,,9.286375e-06,2249,2.0
222800,0.8653181791305542,0.8639999628067017,0.0001,34.988765716552734,1.9921875,42.25,42.0,0.10902372002601624,,,,,,,,,,9.290500000000002e-06,2250,1.9921875
222900,0.8536698818206787,0.8642827272415161,0.0001,17.846853256225586,1.9921875,45.5,42.25,0.10902372002601624,,,,,,,,,,9.294625e-06,2251,1.9921875
223000,0.8812461495399475,0.8812013864517212,0.0001,19.450300216674805,2.0,36.0,35.25,0.10902372002601624,,,,,,,,,,9.298750000000001e-06,2252,2.0
223100,0.8825785517692566,0.8822500109672546,0.0001,17.289321899414062,2.0,36.25,36.0,0.10902372002601624,,,,,,,,,,9.302875e-06,2253,2.0
223200,0.8677495718002319,0.8656260967254639,0.0001,18.49981689453125,2.0,41.25,40.5,0.10902372002601624,,,,,,,,,,9.307e-06,2254,2.0
223300,0.8776001930236816,0.8799335360527039,0.0001,10.660575866699219,2.0,38.25,37.25,0.10902372002601624,,,,,,,,,,9.311125000000001e-06,2255,2.0
223400,0.887325644493103,0.8882941603660583,0.0001,17.124839782714844,2.0,35.0,34.5,0.10902372002601624,,,,,,,,,,9.31525e-06,2256,2.0
223500,0.871734619140625,0.8745386004447937,0.0001,31.731840133666992,1.9921875,40.5,38.0,0.10902372002601624,,,,,,,,,,9.319375000000001e-06,2257,1.9921875
223600,0.8373288512229919,0.839036226272583,0.0001,28.511474609375,2.0,50.5,49.0,0.10902372002601624,,,,,,,,,,9.323500000000001e-06,2258,2.0
223700,0.8645743131637573,0.8646994829177856,0.0001,21.220579147338867,2.0,41.75,40.25,0.10902372002601624,,,,,,,,,,9.327625000000002e-06,2259,2.0
223800,0.8724800944328308,0.8819128274917603,0.0001,14.097735404968262,2.0,39.25,35.75,0.10902372002601624,,,,,,,,,,9.331750000000001e-06,2260,2.0
223900,0.8905655145645142,0.8873274922370911,0.0001,16.168201446533203,2.0,33.75,33.25,0.10902372002601624,,,,,,,,,,9.335875e-06,2261,2.0
224000,0.8663028478622437,0.8729295134544373,0.0001,16.96234893798828,2.0,40.5,38.5,0.10902372002601624,,,,,,,,,,9.340000000000002e-06,2262,2.0
224100,0.8872720003128052,0.8852282166481018,0.0001,24.275365829467773,1.9921875,35.0,33.75,0.10902372002601624,,,,,,,,,,9.344125000000001e-06,2263,1.9921875
224200,0.8756715059280396,0.8762640357017517,0.0001,55.209144592285156,1.9921875,38.75,38.25,0.10902372002601624,,,,,,,,,,9.348250000000002e-06,2264,1.9921875
224300,0.8689693212509155,0.8715365529060364,0.0001,33.682132720947266,2.0,42.25,39.25,0.10902372002601624,,,,,,,,,,9.352375e-06,2265,2.0
224400,0.8360755443572998,0.8779900670051575,0.0001,19.039966583251953,1.9921875,51.5,36.25,0.10902372002601624,,,,,,,,,,9.356500000000001e-06,2266,1.9921875
224500,0.8756581544876099,0.8749843239784241,0.0001,35.156776428222656,1.9921875,38.0,37.0,0.10902372002601624,,,,,,,,,,9.360625000000002e-06,2267,1.9921875
224600,0.87382572889328,0.8784410357475281,0.0001,15.764849662780762,2.0,38.75,36.5,0.10902372002601624,,,,,,,,,,9.36475e-06,2268,2.0
224700,0.8984832763671875,0.9006733894348145,0.0001,12.969955444335938,1.984375,31.75,30.5,0.10902372002601624,,,,,,,,,,9.368875000000001e-06,2269,1.984375
224800,0.8715811371803284,0.8722838163375854,0.0001,36.106685638427734,1.9921875,40.5,40.25,0.10902372002601624,,,,,,,,,,9.373000000000002e-06,2270,1.9921875
224900,0.8676468729972839,0.8682528734207153,0.0001,20.796762466430664,1.9921875,41.5,40.5,0.10902372002601624,,,,,,,,,,9.377125000000002e-06,2271,1.9921875
225000,0.886622428894043,0.8877702355384827,0.0001,16.07927894592285,2.0,36.0,35.75,0.10902372002601624,,,,,,,,,,9.381250000000001e-06,2272,2.0
225100,0.8628956079483032,0.8654131889343262,0.0001,26.697437286376953,1.9921875,42.5,41.25,0.10902372002601624,,,,,,,,,,9.385375e-06,2273,1.9921875
225200,0.8700439929962158,0.8697479963302612,0.0001,23.749441146850586,2.0,39.75,38.5,0.10902372002601624,,,,,,,,,,9.389500000000002e-06,2274,2.0
225300,0.8791935443878174,0.8797546625137329,0.0001,18.893075942993164,1.9921875,37.75,37.5,0.10902372002601624,,,,,,,,,,9.393625000000001e-06,2275,1.9921875
225400,0.8688997626304626,0.8712491989135742,0.0001,14.7882719039917,1.9921875,41.0,39.25,0.10902372002601624,,,,,,,,,,9.397750000000002e-06,2276,1.9921875
225500,0.8717142939567566,0.8710793852806091,0.0001,13.704507827758789,2.0,38.25,37.75,0.10902372002601624,,,,,,,,,,9.401875e-06,2277,2.0
225600,0.8859041929244995,0.8845785856246948,0.0001,14.476394653320312,1.9921875,35.5,35.5,0.10902372002601624,,,,,,,,,,9.406000000000001e-06,2278,1.9921875
225700,0.8890225887298584,0.8919754028320312,0.0001,22.110132217407227,2.0,35.0,34.0,0.10902372002601624,,,,,,,,,,9.410125000000002e-06,2279,2.0
225800,0.8430731892585754,0.842556893825531,0.0001,26.394916534423828,2.0,47.25,46.5,0.10902372002601624,,,,,,,,,,9.41425e-06,2280,2.0
225900,0.8718542456626892,0.8699017763137817,0.0001,35.856971740722656,2.0,37.75,36.5,0.10902372002601624,,,,,,,,,,9.418375000000001e-06,2281,2.0
226000,0.8838101029396057,0.8826907277107239,0.0001,18.5820369720459,2.0,35.0,33.75,0.10902372002601624,,,,,,,,,,9.422500000000002e-06,2282,2.0
226100,0.8784761428833008,0.8782511949539185,0.0001,19.164945602416992,1.9921875,38.25,37.75,0.10902372002601624,,,,,,,,,,9.426625000000002e-06,2283,1.9921875
226200,0.8875376582145691,0.8885427713394165,0.0001,23.95317840576172,1.9921875,35.5,34.5,0.10902372002601624,,,,,,,,,,9.430750000000001e-06,2284,1.9921875
226300,0.8988996744155884,0.898596465587616,0.0001,31.534032821655273,1.9921875,31.875,31.0,0.10902372002601624,,,,,,,,,,9.434875e-06,2285,1.9921875
226400,0.8743232488632202,0.8738456964492798,0.0001,19.807941436767578,1.9921875,39.25,37.75,0.10902372002601624,,,,,,,,,,9.439000000000002e-06,2286,1.9921875
226500,0.8744800090789795,0.8733677268028259,0.0001,17.823318481445312,2.0,39.75,39.0,0.10902372002601624,,,,,,,,,,9.443125000000001e-06,2287,2.0
226600,0.8802893161773682,0.8782320618629456,0.0001,14.8250732421875,1.9921875,38.5,37.75,0.10902372002601624,,,,,,,,,,9.447250000000002e-06,2288,1.9921875
226700,0.8605420589447021,0.8589276075363159,0.0001,17.554168701171875,2.0,44.0,43.5,0.10902372002601624,,,,,,,,,,9.451375e-06,2289,2.0
226800,0.8848733901977539,0.886054277420044,0.0001,23.48019790649414,1.984375,36.0,34.0,0.10902372002601624,,,,,,,,,,9.455500000000001e-06,2290,1.984375
226900,0.9031069278717041,0.9023496508598328,0.0001,13.956120491027832,1.9921875,31.5,32.0,0.10902372002601624,,,,,,,,,,9.459625000000002e-06,2291,1.9921875
227000,0.8775177001953125,0.8848212957382202,0.0001,14.346208572387695,2.0,38.0,34.75,0.10902372002601624,,,,,,,,,,9.46375e-06,2292,2.0
227100,0.8588109016418457,0.8758095502853394,0.0001,21.866313934326172,1.9921875,43.25,37.0,0.10902372002601624,,,,,,,,,,9.467875000000001e-06,2293,1.9921875
227200,0.8962690830230713,0.8937524557113647,0.0001,12.077345848083496,1.984375,32.75,32.25,0.10902372002601624,,,,,,,,,,9.472000000000002e-06,2294,1.984375
227300,0.8912767171859741,0.8897995948791504,0.0001,16.010086059570312,1.9921875,33.75,33.75,0.10902372002601624,,,,,,,,,,9.476125000000002e-06,2295,1.9921875
227400,0.8832437992095947,0.8849239349365234,0.0001,18.522598266601562,2.0,34.5,33.75,0.10902372002601624,,,,,,,,,,9.480250000000001e-06,2296,2.0
227500,0.7586387991905212,0.860209584236145,0.0001,18.047048568725586,2.0,81.0,43.0,0.10902372002601624,,,,,,,,,,9.484375e-06,2297,2.0
227600,0.888448178768158,0.8873299956321716,0.0001,16.580411911010742,1.9921875,34.25,33.5,0.10902372002601624,,,,,,,,,,9.488500000000002e-06,2298,1.9921875
227700,0.9111578464508057,0.9103493690490723,0.0001,12.076155662536621,2.0,28.875,28.25,0.10902372002601624,,,,,,,,,,9.492625000000001e-06,2299,2.0
227800,0.9131214618682861,0.9155813455581665,0.0001,21.683523178100586,1.9921875,27.875,25.625,0.10902372002601624,,,,,,,,,,9.496750000000002e-06,2300,1.9921875
227900,0.8566282987594604,0.8781176805496216,0.0001,15.319534301757812,1.9921875,44.5,35.75,0.10902372002601624,,,,,,,,,,9.500875e-06,2301,1.9921875
228000,0.8731244802474976,0.8722772598266602,0.0001,34.8465461730957,2.0,38.75,38.75,0.10902372002601624,,,,,,,,,,9.505000000000001e-06,2302,2.0
228100,0.7941094636917114,0.9067879915237427,0.0001,11.603910446166992,1.9921875,69.0,28.5,0.10902372002601624,,,,,,,,,,9.509125000000002e-06,2303,1.9921875
228200,0.8861477375030518,0.8861526250839233,0.0001,14.234048843383789,1.9921875,34.75,34.25,0.10902372002601624,,,,,,,,,,9.51325e-06,2304,1.9921875
228300,0.8756838440895081,0.8775308132171631,0.0001,20.470346450805664,1.9921875,38.75,38.0,0.10902372002601624,,,,,,,,,,9.517375000000001e-06,2305,1.9921875
228400,0.866083025932312,0.8739624619483948,0.0001,21.71108055114746,2.0,40.0,36.75,0.10902372002601624,,,,,,,,,,9.5215e-06,2306,2.0
228500,0.8469694256782532,0.8808385729789734,0.0001,10.890876770019531,2.0,47.75,35.75,0.10902372002601624,,,,,,,,,,9.525625e-06,2307,2.0
228600,0.8681488037109375,0.8688762187957764,0.0001,22.476171493530273,2.0,40.5,40.25,0.10902372002601624,,,,,,,,,,9.529750000000001e-06,2308,2.0
228700,0.8885326981544495,0.8924916386604309,0.0001,15.956047058105469,1.9921875,35.0,33.0,0.10902372002601624,,,,,,,,,,9.533875e-06,2309,1.9921875
228800,0.8979479074478149,0.8967503309249878,0.0001,14.897073745727539,1.9921875,31.375,31.0,0.10902372002601624,,,,,,,,,,9.538e-06,2310,1.9921875
228900,0.8779680728912354,0.8785972595214844,0.0001,19.237537384033203,2.0,38.0,36.25,0.10902372002601624,,,,,,,,,,9.542125000000001e-06,2311,2.0
229000,0.8918633460998535,0.8932912945747375,0.0001,15.130838394165039,1.984375,33.75,32.5,0.10902372002601624,,,,,,,,,,9.546250000000002e-06,2312,1.984375
229100,0.8817889094352722,0.8860949277877808,0.0001,12.891830444335938,1.9921875,36.25,34.25,0.10902372002601624,,,,,,,,,,9.550375000000001e-06,2313,1.9921875
229200,0.8763686418533325,0.8765950202941895,0.0001,21.741178512573242,2.0,38.5,37.75,0.10902372002601624,,,,,,,,,,9.5545e-06,2314,2.0
229300,0.863161563873291,0.8640572428703308,0.0001,28.292936325073242,1.984375,41.5,41.0,0.10902372002601624,,,,,,,,,,9.558625000000002e-06,2315,1.984375
229400,0.8254265785217285,0.8438374996185303,0.0001,22.91753387451172,1.9921875,53.0,46.75,0.10902372002601624,,,,,,,,,,9.562750000000001e-06,2316,1.9921875
229500,0.8947887420654297,0.8954259753227234,0.0001,11.660164833068848,1.9921875,32.75,31.25,0.10902372002601624,,,,,,,,,,9.566875000000001e-06,2317,1.9921875
229600,0.8595773577690125,0.8582524657249451,0.0001,18.87881088256836,1.9921875,44.0,43.75,0.10902372002601624,,,,,,,,,,9.571e-06,2318,1.9921875
229700,0.8870174884796143,0.886359691619873,0.0001,21.692136764526367,2.0,36.25,36.0,0.10902372002601624,,,,,,,,,,9.575125000000001e-06,2319,2.0
229800,0.8596765995025635,0.8599289655685425,0.0001,15.75974178314209,1.9921875,44.0,43.75,0.10902372002601624,,,,,,,,,,9.579250000000002e-06,2320,1.9921875
229900,0.8968802690505981,0.8967041969299316,0.0001,16.838825225830078,1.9921875,32.5,31.875,0.10902372002601624,,,,,,,,,,9.583375e-06,2321,1.9921875
229950,,,,,,,,,0.15712076425552368,0.1011250838637352,0.1229550689458847,0.15796199440956116,0.08411896228790283,0.07470887899398804,0.06342223286628723,0.11833103001117706,0.09752257168292999,,2322,
230000,0.8838286399841309,0.8846406936645508,0.0001,13.452896118164062,1.9921875,36.25,36.25,0.11833102256059647,,,,,,,,,,9.587500000000001e-06,2323,1.9921875
230100,0.8766660690307617,0.8770202994346619,0.0001,28.99368667602539,2.0,40.25,39.5,0.11833102256059647,,,,,,,,,,9.591625000000002e-06,2324,2.0
230200,0.8789256811141968,0.8778690695762634,0.0001,19.349943161010742,2.0,37.5,37.5,0.11833102256059647,,,,,,,,,,9.59575e-06,2325,2.0
230300,0.8808725476264954,0.8854620456695557,0.0001,16.637853622436523,1.9921875,36.25,34.5,0.11833102256059647,,,,,,,,,,9.599875000000001e-06,2326,1.9921875
230400,0.8733044266700745,0.8718215823173523,0.0001,16.371402740478516,1.9921875,38.5,37.5,0.11833102256059647,,,,,,,,,,9.604e-06,2327,1.9921875
230500,0.8633664846420288,0.8661872148513794,0.0001,22.9453067779541,1.9921875,42.0,40.0,0.11833102256059647,,,,,,,,,,9.608125000000002e-06,2328,1.9921875
230600,0.8592791557312012,0.8932005763053894,0.0001,11.464682579040527,2.0,44.25,32.5,0.11833102256059647,,,,,,,,,,9.612250000000001e-06,2329,2.0
230700,0.8784244060516357,0.8775511980056763,0.0001,20.311227798461914,1.9921875,38.5,37.75,0.11833102256059647,,,,,,,,,,9.616375000000002e-06,2330,1.9921875
230800,0.9067277312278748,0.9049718379974365,0.0001,53.98845291137695,2.0,29.125,29.0,0.11833102256059647,,,,,,,,,,9.6205e-06,2331,2.0
230900,0.8769049644470215,0.8755882978439331,0.0001,14.96403980255127,2.0,39.25,38.0,0.11833102256059647,,,,,,,,,,9.624625000000001e-06,2332,2.0
231000,0.8850288987159729,0.8862684965133667,0.0001,23.349821090698242,2.0,34.75,34.0,0.11833102256059647,,,,,,,,,,9.628750000000002e-06,2333,2.0
231100,0.8848536014556885,0.884414553642273,0.0001,16.936750411987305,2.0,36.5,36.25,0.11833102256059647,,,,,,,,,,9.632875e-06,2334,2.0
231200,0.889113187789917,0.889185905456543,0.0001,13.626391410827637,1.9921875,34.0,33.5,0.11833102256059647,,,,,,,,,,9.637000000000001e-06,2335,1.9921875
231300,0.8729051351547241,0.8847683668136597,0.0001,22.654251098632812,1.9921875,40.0,35.25,0.11833102256059647,,,,,,,,,,9.641125000000002e-06,2336,1.9921875
231400,0.8626925945281982,0.8656869530677795,0.0001,21.218931198120117,2.0,42.25,40.25,0.11833102256059647,,,,,,,,,,9.64525e-06,2337,2.0
231500,0.8608189225196838,0.8604030013084412,0.0001,16.128501892089844,2.0,45.75,45.0,0.11833102256059647,,,,,,,,,,9.649375000000001e-06,2338,2.0
231600,0.9027968049049377,0.9029251337051392,0.0001,58.8528938293457,1.9921875,30.375,29.625,0.11833102256059647,,,,,,,,,,9.6535e-06,2339,1.9921875
231700,0.8846374750137329,0.8888134360313416,0.0001,18.07967185974121,1.9921875,35.75,33.75,0.11833102256059647,,,,,,,,,,9.657625000000002e-06,2340,1.9921875
231800,0.8732718825340271,0.8743921518325806,0.0001,30.057416915893555,2.0,39.75,39.5,0.11833102256059647,,,,,,,,,,9.661750000000001e-06,2341,2.0
231900,0.8606130480766296,0.8617302179336548,0.0001,21.343050003051758,2.0,42.5,41.75,0.11833102256059647,,,,,,,,,,9.665875000000002e-06,2342,2.0
